accommodates,bathrooms,bedrooms,calculated_host_listings_count,guests_included,host_listings_count,latitude,longitude,minimum_nights,number_of_reviews,d_centre,instant_bookable_f,instant_bookable_t,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
2,1.0,1.0,1,2,1.0,52.3713879944,4.8492017599,2,4,3.516112142912808,1,0,1,0,0
5,1.0,3.0,1,1,1.0,52.3818207775,4.9155263831,3,3,1.1302800640076118,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3549241633,4.9091490904,3,25,2.7758891695725016,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3612382242,4.7956775004,1,2,7.316662938476228,1,0,0,1,0
4,1.0,2.0,91,1,103.0,52.366659225,4.9066349356,2,0,1.4756600206477501,0,1,1,0,0
2,1.0,1.0,13,2,15.0,52.409915419,4.9629106117,1,195,5.494385214892447,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3519023976,4.8490353572,1,5,4.570357580067207,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3451447843,4.9058214682,4,1,3.807941274082612,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3495145327,4.8892967327,2,0,3.3685207940404918,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3690435047,4.8678475749,1,1,2.4211965862333518,0,1,1,0,0
2,0.5,1.0,4,2,4.0,52.3569350983,4.9093005139,1,1,2.562033177655705,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3501630443,4.8494744467,5,5,4.679238048418033,1,0,1,0,0
3,1.0,2.0,1,1,1.0,52.3817363612,4.8682464182,3,7,2.134183883523115,1,0,1,0,0
4,1.0,2.0,7,1,7.0,52.3687559114,4.9207547731,3,1,1.8539076195975495,0,1,1,0,0
4,1.0,2.0,1,1,1.0,52.362113587,4.8576792462,2,11,3.4095493960931584,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3593273985,4.8600887702,2,9,3.463648459334397,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3780249375,4.8568873836,1,11,2.888857365041836,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3588133574,4.8542951826,3,5,3.8086114361505623,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.342658078,4.8477391503,1,9,5.3651825417506,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3859341569,4.9178746479,4,19,1.4583835033030925,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3576412877,4.8037792607,3,40,6.917695455928729,1,0,1,0,0
1,1.0,1.0,1,1,1.0,52.3512084961,4.8928024706,4,3,3.141700334433501,1,0,0,1,0
2,1.5,1.0,1,1,1.0,52.3627785556,4.9371473326,5,1,3.142251076684079,1,0,0,1,0
8,2.0,1.0,3,16,3.0,52.3158902618,4.9527564396,1,0,7.91087152965077,1,0,0,1,0
2,1.0,1.0,1,2,1.0,52.3526394184,4.8969902589,2,18,2.9549700263147427,1,0,1,0,0
2,1.0,1.0,91,1,103.0,52.3755136293,4.8874173721,2,6,0.9115866723903293,0,1,1,0,0
2,1.0,2.0,1,1,1.0,52.3652394634,4.9218129951,3,9,2.16998091501821,1,0,1,0,0
6,1.0,2.0,1,4,1.0,52.3346701766,4.8807320503,1,3,5.10734059540146,1,0,1,0,0
4,1.0,1.0,1,4,1.0,52.3981772145,4.8998455052,2,85,2.110254743584758,0,1,1,0,0
2,1.0,1.0,2,2,2.0,52.3891759659,4.8808861543,2,15,1.6774430449712714,0,1,0,1,0
4,1.0,3.0,91,1,103.0,52.3615662727,4.9002587572,2,24,1.95913271743586,0,1,1,0,0
2,1.0,1.0,5,1,5.0,52.3504986488,4.8543829718,2,4,4.416872262439692,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3502714219,4.8881867412,2,3,3.3028092845552255,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.360551616,4.8556628941,2,4,3.6204925024035917,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3603076313,4.8630535806,1,124,3.2394870321506755,1,0,0,1,0
4,1.5,2.0,1,2,1.0,52.3579359149,4.9104673298,2,0,2.477621101255017,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3770008393,4.9065381773,2,14,0.5399716704035524,1,0,1,0,0
5,1.0,3.0,1,2,1.0,52.3526503777,4.7893121004,2,2,8.033022346997951,1,0,1,0,0
3,1.5,1.0,1,2,1.0,52.372231937,4.8994261879,2,25,0.7731044842476797,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3633888664,4.8277983114000005,1,0,5.167466324777835,1,0,1,0,0
1,1.0,1.0,1,1,1.0,52.3726532603,4.8366134532,1,0,4.322954404291257,0,1,0,1,0
4,1.0,3.0,1,2,1.0,52.3765071312,4.8380797932,4,6,4.17250691711774,1,0,1,0,0
2,1.0,0.0,1,1,2.0,52.3946857469,4.8781346218,2,4,2.247613880725027,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3210425203,4.9776951255,1,3,8.365048012388316,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3832699783,4.8798997366,3,0,1.4002993048749093,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3761219523,4.8833766191,2,6,1.1411626613799222,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3841118576,4.8748044725,7,0,1.7577298423590568,1,0,1,0,0
6,2.0,3.0,1,1,1.0,52.3612685713,4.8999126097,5,6,1.9916777421189813,1,0,1,0,0
3,1.0,1.0,1,1,1.0,52.3614796343,4.8580404555,5,6,3.429170409737101,1,0,1,0,0
3,1.0,1.0,10,2,10.0,52.3765226612,4.8924176787,1,43,0.5604807230551545,1,0,0,1,0
2,1.0,1.0,1,1,4.0,52.3526707583,4.8881097102,1,42,3.0453273024762373,1,0,0,1,0
4,1.0,2.0,1,2,1.0,52.3440039305,4.8929661398,2,70,3.934480813806976,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3598026272,4.8441066737,1,0,4.327985517625869,0,1,1,0,0
1,1.0,1.0,1,1,1.0,52.3409743059,4.9181579476,1,1,4.432702828064986,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.352814424,4.9007484727,3,17,2.9322408083044937,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3698860102,4.8536669735,2,4,3.272295332839053,1,0,1,0,0
4,1.5,3.0,1,4,1.0,52.3679122343,4.8880858191000005,2,43,1.4706343464131384,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3529703924,4.9013939426,3,6,2.9165886938080154,1,0,1,0,0
2,1.0,0.0,1,1,2.0,52.3540082995,4.8985541428,2,62,2.798840680002943,0,1,0,1,0
2,1.0,1.0,2,1,2.0,52.3567642168,4.947792205,1,0,4.120358016786213,1,0,0,1,0
4,1.0,2.0,1,2,1.0,52.3790627819,4.82251226,2,16,5.21776457988703,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3611972631,4.8689655569,2,1,2.875749510280313,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3733441602,4.8949331034,2,14,0.717612059994383,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3577654287,4.9005017611,5,9,2.381805100953688,1,0,1,0,0
5,1.0,3.0,1,1,1.0,52.3915222994,4.9431384439,2,9,3.2659412883763808,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3835497021,4.8546069744,2,0,3.078835699036195,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3540943339,4.8488744902,3,77,4.42091789570878,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3854030008,4.8713167762000005,2,8,2.0281515999948705,1,0,1,0,0
4,1.0,1.0,3,2,3.0,52.361335935,4.8442472986,2,7,4.237254115517284,1,0,0,1,0
6,2.5,5.0,1,6,2.0,52.3730980481,4.9049089647,2,19,0.7721644629724577,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3612239944,4.8561698451,2,9,3.549763474071292,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3641153744,4.9308956792,5,1,2.7134828926895804,0,1,0,1,0
2,1.0,1.0,1,2,1.0,52.3730540178,4.897405938,1,404,0.6954543207369005,1,0,0,1,0
4,1.0,2.0,1,1,1.0,52.372606928,4.9053703625,7,2,0.8350701294092413,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3495332592,4.9129594142,4,2,3.420968966700634,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3459319137,4.8918213672,2,1,3.7315999157512327,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3703021915,4.874815894,2,0,1.9400725836283783,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3577079636,4.9245504013,4,0,2.933096633074198,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3727612505,4.8651190261,1,25,2.4348307244264866,1,0,1,0,0
3,1.0,1.0,1,1,1.0,52.3534826185,4.8855015066,3,12,3.008929718597619,1,0,1,0,0
4,1.0,3.0,1,2,1.0,52.3378345049,4.9064052681,3,2,4.6198333497698725,1,0,1,0,0
2,2.0,1.0,11,1,11.0,52.4103352825,4.9079235175,1,90,3.50871623915515,1,0,0,1,0
6,2.0,3.0,1,1,1.0,52.3629189634,4.8622468617,13,0,3.1037986913026856,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3685653767,4.9587362367,1,156,4.193043442963748,1,0,0,1,0
4,1.5,2.0,1,1,1.0,52.3719593851,4.8499502196,1,4,3.451575965697304,1,0,1,0,0
4,1.0,3.0,2,4,2.0,52.4075081672,4.9331806524,5,2,3.891190193079412,1,0,1,0,0
2,1.0,1.0,1,1,4.0,52.3607350587,4.8583857591,3,0,3.4584406372072496,1,0,1,0,0
5,1.5,3.0,1,5,1.0,52.3803885065,4.8760211266999995,2,6,1.5935583402631115,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3682938593,4.939546215,3,3,2.978685562370346,1,0,1,0,0
4,1.0,3.0,1,1,1.0,52.3499993107,5.0019962718,3,6,7.678529975892602,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3509881346,4.8466462824,5,4,4.759189869875799,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.357759671,4.8759119614,2,15,2.8665836498578225,1,0,0,1,0
10,4.0,4.0,2,7,2.0,52.3742555734,4.911436822,1,21,0.9817779982515733,0,1,1,0,0
4,1.0,2.0,1,1,1.0,52.3614099872,4.9382202611,3,43,3.2908386806207077,1,0,1,0,0
4,1.0,1.0,4,1,4.0,52.3694167949,4.9133722008,3,5,1.4400673069138301,0,1,0,1,0
2,1.0,1.0,1,2,1.0,52.3611843558,4.8667127704,2,27,2.988463933138869,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3744002485,4.854908484,2,56,3.0668445008766243,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3395613016,4.9185962144,1,1,4.591694125718886,1,0,0,1,0
2,1.0,1.0,2,1,2.0,52.3561122945,4.936125479,1,29,3.5742488559019634,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3636547148,4.9440590601,1,4,3.485372155556321,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3542548353,4.892620105,3,4,2.809087957217197,1,0,1,0,0
4,1.5,1.0,1,2,1.0,52.381807748,4.8851443261,3,24,1.0118498045240807,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3824541557,4.8531884897,4,134,3.157634196662632,0,1,0,1,0
4,1.0,2.0,1,4,1.0,52.3518289838,4.9004013119,1,9,3.041097729227682,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3855727573,4.9013714259,3,63,0.7215023745034755,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.350790736,4.9069968529,2,3,3.1972476755065142,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3654008017,4.8538026847,1,40,3.4540924604950876,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3594652959,4.8649115439,2,37,3.2077338709131507,0,1,0,1,0
2,1.0,1.0,1,1,3.0,52.3915038518,4.8740893479,3,27,2.1970491386638997,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3545849738,4.8886281719,15,5,2.830678536359112,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3557940547,4.9957735274,2,25,7.0350601688392524,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3708938754,4.906932565,2,12,1.052948553145649,1,0,1,0,0
4,1.5,2.0,1,1,1.0,52.3758189792,4.8708124384,5,5,1.977187625400596,1,0,1,0,0
4,1.0,1.0,3,1,3.0,52.3842815706,4.8862336631000005,3,13,1.059059959596578,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3732100058,4.8823445133,1,20,1.3360511230699876,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3616439769,4.8637033472999995,3,25,3.1108361145729058,1,0,1,0,0
4,1.5,2.0,1,1,1.0,52.3710471335,4.8853243199000005,1,19,1.3169901819089502,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3477910342,4.9172313965,4,53,3.6922730200422893,1,0,0,1,0
3,1.0,2.0,2,1,2.0,52.3532266195,4.8875644923,2,81,2.9953265400302,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3643318422,4.8753643285,2,0,2.3220517628087864,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3746576513,4.8733259632,2,9,1.841109728846437,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3653685146,4.8587220442,2,9,3.16018768452742,1,0,1,0,0
2,1.0,1.0,4,1,4.0,52.3780988495,4.895268412,1,0,0.3072598382813898,1,0,0,1,0
4,1.0,2.0,1,1,1.0,52.3767716497,4.862124153,2,18,2.5449746636078765,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3784521174,4.8731777698,2,10,1.7827692211094333,1,0,1,0,0
4,1.5,2.0,1,2,1.0,52.3708580673,4.9319927375,2,15,2.395163567044041,1,0,1,0,0
5,1.0,4.0,1,1,1.0,52.3759016582,4.9761766687,5,0,5.218992461811482,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3681213058,4.8648424576,2,3,2.649363258831937,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3781762778,4.8564625709,1,25,2.916943816275899,1,0,1,0,0
2,1.0,1.0,13,1,13.0,52.3415337676,4.845763435,3,2,5.547445862661539,1,0,0,1,0
4,1.5,1.0,13,2,16.0,52.3806398672,4.8800438875,1,10,1.3249382732559216,0,1,1,0,0
3,1.0,2.0,1,2,1.0,52.3551606847,4.8873496828,6,11,2.7931506668654817,1,0,1,0,0
4,1.0,3.0,1,1,1.0,52.3609103046,4.867860297,4,7,2.951970277505515,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3652039668,4.8615094161,3,2,3.0057396101319336,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.346960805,4.8583606266,2,11,4.53800945705341,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3563846515,4.8986309255,2,3,2.534717215625031,0,1,1,0,0
4,1.0,2.0,1,1,1.0,52.3943337895,4.91564495,1,1,2.0103884989391627,1,0,1,0,0
4,1.5,3.0,1,4,1.0,52.3907311875,4.9283429107,3,13,2.343186139433283,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3688913925,4.9249529145,3,25,2.075439716573838,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3658668282,4.8914439661,2,97,1.5764827724267378,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3891353698,4.8859425474,1,29,1.4348071879568378,1,0,1,0,0
3,1.0,2.0,1,2,1.0,52.3459783592,4.8997024138,3,43,3.690582186235158,1,0,1,0,0
2,1.5,1.0,1,2,1.0,52.3635378419,4.8756272675000005,2,12,2.373428936958914,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3648914504,4.916396429,2,44,1.9619379935587704,1,0,0,1,0
3,1.0,1.0,1,2,1.0,52.3610982309,4.8589351531,3,73,3.4045015438943906,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.362720587,4.8639154782,2,10,3.025787040026377,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3769439906,4.8454109025,3,0,3.6729975956900116,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3733601256,4.8575373204000005,2,25,2.9149003783238334,1,0,1,0,0
4,2.5,3.0,1,2,1.0,52.3647248399,4.83492403,2,17,4.662333226148434,1,0,1,0,0
16,1.0,6.0,1,1,1.0,52.3527408831,5.0076914244,1,12,7.91210856652461,0,1,1,0,0
8,1.0,4.0,1,1,1.0,52.3712620258,4.9353918875,2,1,2.5937680652379735,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3594991426,4.9399696156,3,15,3.51467003638273,1,0,1,0,0
2,1.0,1.0,24,1,36.0,52.374616709,4.8864807914,2,12,1.014865151885746,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.358807976,4.9259206539000004,2,25,2.891348104082936,1,0,1,0,0
2,1.0,1.0,31,1,34.0,52.347078497,4.8603613812,2,8,4.4454086134629165,0,1,1,0,0
2,1.5,1.0,1,1,1.0,52.3518412404,4.8927924787,2,7,3.0722262364948545,1,0,1,0,0
1,1.0,1.0,1,1,1.0,52.3224644839,4.9717805734,14,0,7.990725519004768,1,0,0,1,0
4,1.5,2.0,1,4,1.0,52.4019310599,4.9018445244,2,1,2.53250883147702,1,0,1,0,0
7,1.0,4.0,3,2,3.0,52.363217551700004,4.9066435120000005,3,26,1.8410531215378256,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3541634758,4.9106658465,2,32,2.8835571389261934,1,0,0,1,0
4,2.5,2.0,1,1,1.0,52.3680131608,4.8832967830000005,2,1,1.6554431342597287,0,1,1,0,0
2,1.0,1.0,1,2,1.0,52.3884122766,4.8802896155,7,13,1.654117276278754,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.383475751,4.8553095127,1,2,3.0304848394634556,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3836375929,4.8702678884,2,1,2.0389978254668844,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3634725654,4.9330775821,2,2,2.8742681298364587,1,0,1,0,0
3,1.0,1.0,1,1,1.0,52.3646427214,4.8637258188,2,24,2.912240535263816,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3704273994,4.8791660945,3,1,1.6846432952245107,1,0,1,0,0
4,1.0,2.0,3,1,4.0,52.3477791095,4.901399724,1,1,3.4929833534826358,1,0,1,0,0
4,1.0,2.0,1,4,1.0,52.3686908149,4.873708175,2,13,2.0991329466678956,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.38954018,4.8877896589,2,7,1.395202179835592,1,0,0,1,0
2,1.0,1.0,31,1,34.0,52.3463407987,4.8603768483,2,5,4.510871737211009,0,1,1,0,0
2,1.5,1.0,1,2,1.0,52.3932748811,4.9307465449,1,9,2.6384163244032175,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3669236787,4.8763353927,3,22,2.076749388436861,1,0,0,1,0
2,1.0,1.0,1,2,1.0,52.3505174436,4.8885313615,2,7,3.2708482194771924,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.361117655,4.864556055,1,65,3.103500924353146,1,0,0,1,0
4,1.0,2.0,1,1,1.0,52.3629435335,4.8677676918,2,65,2.8060725134623725,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3823315425,4.872078539,30,3,1.8879508089373758,1,0,1,0,0
2,1.5,1.0,1,2,1.0,52.3604574673,4.8589609326000005,5,13,3.4456485337537424,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.37529908,4.8907937904,2,2,0.7281240801126178,0,1,0,1,0
2,1.5,1.0,1,1,1.0,52.3559963964,4.8295377334000005,1,13,5.397487216964167,1,0,0,1,0
4,2.0,3.0,1,2,1.0,52.364514242,4.8729150669,1,2,2.4280992048300343,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3574840029,4.9227979319,4,0,2.8864028848448076,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3692799125,4.9315052579,2,93,2.4387352620708866,1,0,0,1,0
3,1.0,2.0,1,1,1.0,52.37022906,4.8682873718,2,0,2.335678581379223,0,1,1,0,0
2,0.5,1.0,7,1,7.0,52.3773069331,4.8735607912,3,0,1.7673466949748409,1,0,0,1,0
2,1.0,1.0,1,2,1.0,52.3848071132,4.868212275,3,21,2.207683852570571,1,0,1,0,0
2,1.0,1.0,45,1,47.0,52.3568161405,4.9373224581,2,10,3.5764710723863082,0,1,1,0,0
1,1.0,1.0,1,1,1.0,52.3722903116,4.8523777963,1,0,3.2828422829350177,1,0,0,1,0
4,1.0,2.0,2,1,2.0,52.3680607914,4.8500770494,1,0,3.569380215051695,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3624176241,4.8871605435,2,4,2.0412107644114665,1,0,1,0,0
4,1.0,3.0,14,1,18.0,52.3516148023,4.9364330382,2,0,3.9614806191148513,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.355102973,4.8904612049,3,35,2.7448885790311284,1,0,1,0,0
4,1.0,1.0,1,1,1.0,52.3562343681,4.8881379826,2,4,2.6634396000008245,1,0,1,0,0
6,1.0,1.0,1,4,1.0,52.3724895098,4.8923112727,2,4,0.8874351443604162,0,1,0,1,0
3,1.0,2.0,1,2,1.0,52.3580736166,4.8495846293,2,4,4.116367330572841,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3464028833,4.8943222299,1,137,3.6598176628141617,0,1,0,1,0
4,1.0,2.0,1,1,1.0,52.3705333626,4.9413096401,3,7,2.999495791913068,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.369034179,4.8834034445,4,13,1.5670773125413333,1,0,1,0,0
4,1.0,3.0,50,1,106.0,52.352448764,4.8982079423,3,3,2.9726704437124307,1,0,1,0,0
2,1.0,3.0,1,2,1.0,52.3541248289,4.8917148906,2,0,2.8340410434089405,1,0,1,0,0
4,1.0,2.0,1,4,1.0,52.3535690102,4.9231650662,3,47,3.270949134570728,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3516289318,4.9176973546,3,5,3.303923628806291,1,0,1,0,0
4,1.0,4.0,1,1,1.0,52.4118568922,4.8884636329,3,15,3.7056167006422727,1,0,1,0,0
2,1.5,1.0,45,1,47.0,52.3487527097,4.8594543217,2,1,4.335714686480591,0,1,1,0,0
8,2.0,5.0,1,6,1.0,52.3588907397,4.8761494793,2,39,2.7537682984553014,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3705958038,4.8560395344,1,5,3.0947323119636523,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3627488306,4.8631026552000005,3,99,3.0680151872744994,0,1,0,1,0
2,1.0,1.0,1,2,1.0,52.3375681801,4.9076189497,2,15,4.658380309461809,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3565222239,4.9073608223,2,18,2.5756740044533086,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3738733603,4.8641911626,3,4,2.4625153833166364,1,0,1,0,0
4,1.0,2.0,1,3,1.0,52.3655821021,4.8490392853,3,2,3.738271907756459,1,0,0,1,0
2,1.0,1.0,1,2,1.0,52.3644136315,4.9406958164,2,28,3.245594845549071,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3835725409,4.8819202442,3,0,1.2837804523347576,0,1,1,0,0
2,1.0,1.0,2,1,2.0,52.3705234644,4.8723546845,3,9,2.0739916367995503,1,0,1,0,0
2,1.0,1.0,2,2,2.0,52.3514406508,4.9085052692,1,268,3.1444151450061706,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3719346132,4.8896825369,2,14,1.0427051177136903,1,0,1,0,0
3,1.5,2.0,1,1,1.0,52.3633886117,4.9345230689,7,8,2.958289165430395,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3723172806,4.896310993,2,0,0.7924118379554697,1,0,0,1,0
4,1.0,2.0,1,2,1.0,52.3619764547,4.9054474734,5,10,1.95581890388685,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3575293973,4.8941713967,4,5,2.433238128969674,1,0,1,0,0
2,1.0,1.0,1,1,3.0,52.3727956526,4.8944361228,5,0,0.7871303745915321,1,0,1,0,0
4,1.0,3.0,1,4,1.0,52.3554366484,4.9402006858,3,4,3.823540365288632,0,1,1,0,0
1,1.0,1.0,1,1,1.0,52.3477117493,4.7872054383,1,27,8.380378989615386,1,0,0,1,0
2,1.0,1.0,2,1,2.0,52.3736417687,4.8871688792,1,1,1.0353560972970364,1,0,0,1,0
4,1.0,1.0,2,2,2.0,52.380363409,4.8853382816,3,73,0.9648258973061083,0,1,0,1,0
2,1.0,1.0,1,2,1.0,52.3669403359,4.8503330767,5,16,3.598359173024378,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3520421498,4.8804085734000004,2,2,3.2812424118467254,0,1,1,0,0
4,1.0,2.0,3,2,3.0,52.3710505175,4.9320237145,2,7,2.3889194472704647,0,1,1,0,0
4,1.0,4.0,1,2,1.0,52.3618172747,4.8539150072,2,2,3.6418815613832565,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3502789953,4.8955493076,1,6,3.2234072945270213,1,0,0,1,0
6,1.5,4.0,1,5,1.0,52.3541103045,5.0014783226,2,15,7.464073899272415,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3829384009,4.8848576998,3,10,1.0727487593867862,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.378279013,4.8451702971,5,21,3.6821702432660475,1,0,1,0,0
4,1.0,2.0,9,2,9.0,52.3635434605,4.9004213527000005,5,27,1.7399102459037075,1,0,0,1,0
4,1.0,2.0,1,1,1.0,52.3478080189,4.9387859623,3,2,4.392335441657523,1,0,1,0,0
3,1.0,0.0,1,2,1.0,52.3686870717,4.9272609141,1,7,2.219614759202856,0,1,0,1,0
4,1.0,2.0,2,2,2.0,52.385468567,4.8709453797,2,11,2.054318278299462,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3601444052,4.8606368839,5,10,3.3774318572434643,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3643006182,4.9252171847,2,10,2.4078999231641154,1,0,1,0,0
2,1.5,1.0,3,1,3.0,52.3737384739,4.8963284895,1,0,0.6412163444473931,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3570050775,4.878160458,2,102,2.8565889162618108,0,1,0,1,0
2,1.0,1.0,7,1,9.0,52.362068259,4.8921575683,3,17,1.9655029642921424,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3693680621,4.9204267073,2,4,1.794418615960865,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.370434505,4.8572671756,2,17,3.0213500000308944,1,0,1,0,0
4,1.0,2.0,1,4,1.0,52.357143244,4.9128348166,2,26,2.6132034812479494,0,1,1,0,0
4,1.0,2.0,1,2,1.0,52.3833698892,4.917435433,2,0,1.3066510668603235,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3583708377,4.8995489381,3,53,2.313434487638472,0,1,1,0,0
5,1.0,2.0,1,4,1.0,52.3651869695,4.8760261049,5,2,2.2231781377034197,1,0,1,0,0
4,1.0,3.0,1,4,1.0,52.3617857991,4.8537558314,4,1,3.6528952626299427,0,1,1,0,0
3,1.0,1.0,1,2,1.0,52.3805589116,4.8179759155,2,1,5.527469531432024,1,0,1,0,0
2,0.5,1.0,2,1,2.0,52.3596901379,4.9147266867,1,11,2.4025226550540406,1,0,0,1,0
4,1.0,2.0,15,1,16.0,52.3609613322,4.8967491528,2,5,2.033708094401606,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3678275098,4.8497681378,3,5,3.598069764429205,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3785492929,4.8867842872,3,29,0.8608289430669038,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3531738288,4.9046124466,4,17,2.912239469331156,1,0,1,0,0
